"163",0,0,0,0,0.0006254,0,0,0,0,0,0,0,0,0.0012088,0,0,0,0,0,0,0,0,0,0.0018896,0.0013679,0,0.00086639,0,0.00021615,5.2305e-05,0.00066383,6.7359e-05,0,7.7381e-05,0,2.7136e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3061e-05,0,0,0,2.8838e-05,6.209e-05,0,8.3145e-05,0.00060904,0,0,0,0,0,0,0,0,0,0,0.00020819,0,0,0.0001759,0,0,0.00021869,0,0,0,3.9774e-05,0,0,0,0,0,0,0,0,0,0.004559,0,0,3.3159e-05,0,0,2.662e-05,0,0,0,0,0,0,0,0,0,0.0025114,0.068219,0.022719,0.00547,0.017034,0.053614,0.010201,0.0035591,0.0090749,0.0010653,0.0038861,0,0.0022857,0.00041021,1.6299e-05,0.0087339,0.00078489,0.0072903,0.00035562,0,0.0013517,0.0021649,0.00043268,8.6702e-05,0,0.0049137,0,0,0,0.00086754,0,0,0,0,0,2.4727e-05,0,0,0.046853,0,0,0,0,0,0,0,0.066524,0,0,0.039549,0.00019559,0.097115,0.070579,0.14397,0.084754,0.00027002,0.017078,0,0.031844,0.03882,0.054894,0.015905,0.019416,0.010867,0.020057,0.0040703,0.032194,0.0054151,0.004677,0,0,0,0,8.128e-07,0.015961,0,0,0,0,0,0,0.035822,0.0037401,0,0,6.9053e-06,1.8699e-05,0,0,0.001654,0,0,0,0,8.3942e-06,0,0,0,0.010791,0.0021661,0.016038,0,0.010273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026048,0,0,0,0,0,9.5814e-07,2.8774e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3088e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043937,0,8.8577e-05,0,0,0,0.0059141,0.0015972,0,0,0,0,0.00014768,0,0,0,0,0,0,0,0,0,0.0039034,0,0,0.085033,0,0
"164",0,0,0,0,0.0013172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001621,0.0025647,0,0,0,0,0.00049541,0,0.0030833,0.00072226,0,0.0013699,0,0.00018773,0,0,0,0,0.00018811,0,0,0,0,0,0,3.6929e-05,3.7504e-05,4.8996e-06,0,0,0,0,0,0,5.99e-05,9.3608e-05,0.00019499,0,0.00064494,0,3.0737e-05,0,0,5.4492e-05,0,0,0,1.2028e-05,0,0,0,0,0,0.00043088,0,5.3321e-06,9.6422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010249,0,0,7.8711e-05,0,0,1.8526e-05,0,0,0,0,0,0,0,0,0,0.046227,0.027768,0.054061,0.0050371,0.0047238,0.029604,0.010507,0.0069952,0.0096345,0.010764,0.0059868,0,0.004717,0.0010503,0.0010873,0.0017369,0.0016031,0.0046112,0.0038598,0.00014431,0.0024868,0.0025207,0.0013796,0.00037624,5.6687e-05,0.0082039,0,0,0,0,0,0.00012983,0,0,0,1.7962e-05,0,0,0.10306,7.7949e-06,0,0,0,0,0,0,0.046814,0,0,0.015311,0.0013183,0.094422,0.076883,0.12755,0.10622,0.0019866,0.0026307,0,0.078559,0.018475,0.091721,0.032522,0.032608,0.023715,0.020265,0.023001,0.055192,0.015059,0.035626,0,0,0,0,0,0.0037804,0,0,0,0,0,0,0.007937,0.00085032,0,0,4.0666e-05,3.7877e-05,0,0,1.1669e-05,0,0,0,0,1.1521e-05,0,0,0,0.00038403,3.2999e-05,2.0269e-05,0,0.0011123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084199,0,0,0,0,0,1.8796e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015994,0,0.00020022,0,0,0,0.0020804,0,0,0,0,5.7324e-06,1.8793e-05,0,0,0,0,0,0,0,0,0,0.020577,0,0,0.0056092,0,0
"165",0,0,0,0,0.0032084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033573,0,0,0,0,0,0,9.9701e-05,0,0,0.00016495,0,0.00051789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001221,0,0,4.5969e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055684,0,0,0.00022503,0,0,0,0,0,0,0,0,0,0,0,0,0.048282,0.034495,0.04575,0.0021454,0.0044221,0.025006,0.00054472,0.0090049,0.010285,0.0069514,0.0023922,0,0.00089133,0.002509,0,0.0090489,0.00023765,0.0071273,0.0014937,8.0565e-05,0.00017963,0.0021206,0.0039766,0,0,0.006399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014768,0,0,0.042112,0.00077136,0.046354,0.027968,0.13552,0.063081,0.004391,0.016055,0,0.09155,0.050045,0.091215,0.11697,0.13029,0.014207,0.049414,0.014245,0.058166,0.0091456,0.037996,0,0,0,0,1.0449e-05,0.004989,0,0,0,0,0,0,0.0064154,0.00040613,0,0,0.0001351,2.6175e-05,0,0,0,0.0016763,0,0,0,0,0,0,0,0.012871,0,5.1641e-05,0,0.011694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010825,0,0,0,0,0,0,0,0,0,0,3.2553e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00037416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026944,0,0.00014224,0,0,0,0.0016268,0,0,0,0,0,5.4595e-05,0,0,0,0,0,0,0,0,0,0.026353,0,0,0.030182,0,0
"166",0,0,0,0,0.0016029,0,0,0,0,0,0,0,0.00041557,0.00034855,0,0,0,2.3535e-05,0,0,0,0,9.9082e-05,0.0010448,0.00044125,0,0.00028005,0,0.00069623,0.00029581,0.0008256,0.00054656,4.133e-05,0.00049779,0,0.00032452,0.00017172,0.00022839,0,0,0.00035162,0,0,0,0,0,6.71e-06,3.3763e-05,1.6427e-05,4.0563e-06,0,0,0,0,0,1.4527e-05,6.4029e-05,4.9637e-05,6.4668e-05,0,0.00023213,0.00012823,1.5614e-05,0,0,8.0148e-06,0,0,0.00011268,0,0,0,0.00017675,0,0,0.00056889,0,1.3338e-05,0.00013318,0,0,0,0.00047017,0,0,0,5.3366e-06,0,0.00012436,5.0749e-06,0,0,0.0058467,0,0,0.00018187,0,1.6243e-06,7.68e-06,0,0,0,0,0,0,0,0,0,0.062555,0.033354,0.072527,0.0036853,0.006365,0.034059,0.0080035,0.0036854,0.0094164,0.011234,0.0022545,0,0.0010281,0.00061753,0.00046835,0.0024674,0.00082037,0.0029957,0.0018216,0.00013729,0.0025157,0.0018888,0.00094312,0.00043416,0.00017993,0.0050399,0,0.00026997,0,0.00070941,0,0,0,0,7.6359e-05,4.3671e-05,7.323e-05,0,0.027649,0,0,0,0,0,0,0,0.034883,0,0,0.032638,0.0021609,0.057912,0.041458,0.10441,0.073933,0.0024116,0.0094535,0,0.10124,0.033842,0.087581,0.060071,0.058249,0.021458,0.035303,0.019139,0.069636,0.027847,0.039804,0,0,0,0,7.03e-06,0.008932,0,0,0,0,0,0,0.012003,0.00094853,0,0,7.4502e-05,0.00013899,0,0,0.00012136,0.00031902,0,0,0,4.0478e-06,0,0,0,0.0010915,0.00029343,0.00097319,0,0.0028695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012484,0,0,0,0,0,4.3144e-06,1.4287e-05,0,0,0,4.5251e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00074315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087525,0,0.00013306,0,0,0,9.4293e-05,0,0,0,0,0,5.7418e-05,0,0,0,0,0,0,0,0,0,0.018875,0,0,0.018836,0,0
"167",0,0,0,0,0.0011781,0,0,0,0,0,0,0,0,2.5663e-05,0,0,0,0,0,0,0,0,0.00049925,0.00073473,7.8124e-06,0,2.3114e-05,0,0.00032714,5.012e-05,0.00059218,6.1538e-05,0.00062922,0.0051271,0.00012479,8.3323e-05,0,1.4401e-05,0,4.0146e-06,8.8676e-06,0,0,0,0,0,0.00023959,0.0026699,0,0.0020347,0,0.00074849,0,0,0,2.6047e-05,0,0.00057987,0.015441,0,0.015886,0,2.712e-05,0,0,0,0,0,0,0.0014624,0,2.7429e-06,0,1.8758e-06,0,0.01203,0,0.0015356,0.0019946,0,0,0.0079025,0,0.00071146,0,0.0023939,0,0.0012301,0,0,0,0,0.0016929,5.3573e-06,0,0.023103,0.0045122,0.005179,0,0,0,0,0,0,0,0,0,0,1.4565e-05,2.9805e-06,2.7187e-05,0.0014366,0.0014794,0.00027956,0,0.0038627,0.011752,0.0044712,0.0032308,0,0.00073546,0.00024253,0.0036277,0.00018071,9.9464e-06,0.00093492,0.0003246,0.011791,0.0027362,0.00098651,0.00040838,0.010325,0,0.0010313,0,1.575e-05,5.5879e-05,2.4303e-05,0,0,4.7675e-05,0,4.8841e-05,7.1742e-06,2.1655e-05,0,0,0.00064798,0,0,0,0,0,0,0.0067189,0,0.00075186,0.0023779,0.023572,0.0032899,0.0014155,0.0034753,0.00037957,0.11296,0.01386,0,0,0.032213,1.1543e-05,0.0012267,8.4731e-06,0.0055457,0.0090674,0.0023557,0.00010778,0.0085103,0.00017996,0,0,0,0,3.3644e-06,0.036062,0,0,0,1.6277e-05,0,0,0.019054,0.036221,0,0,0.0067628,0.0050463,0,6.2712e-07,2.2106e-05,7.3981e-05,5.0617e-05,0.00013423,0,0.0016865,0,0.0016119,0.00091508,0.0032212,7.7206e-05,0.00016273,0,7.1529e-05,0,0,0,0,0,0,0,4.5231e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04073,0,0,0,0,0,2.0533e-05,4.5933e-05,1.6352e-05,0,0.00017665,6.2141e-06,0.00035239,0.0004386,0,0,0,6.1104e-05,0.0071186,0.013201,0.0036932,0.0038834,0,0,0.020119,9.8271e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012876,0.0014992,0.0143,0,0,0.0066182,0.00424,0.0014403,0,2.6515e-06,0,0.0021577,0.011815,0,0,0,0,0,0,0,0,0,0.0011575,0,0,0.024883,0,0
"168",0,0,0,0,0.00022187,0,0,0,0,0,0,0,1.2964e-05,0.00010943,6.9145e-05,0,0,5.7454e-06,0,0,0,0,0.0001569,0.00071111,4.4733e-05,0,1.6282e-05,0,0.0010773,0.0074248,0.0059071,0.00011432,0.00026188,0.0040359,9.4428e-05,0.019613,0,0.0079512,0,6.0116e-06,0.0025614,0,0,0,5.9644e-05,0,0.00080568,0.00068006,1.6621e-05,0.00068386,0,0.0003222,0.00023053,0.00015188,2.5655e-05,3.6923e-05,0,0.00029341,0.0054643,0,0.011311,9.1528e-05,0.00037448,0,0,0,0,0,0.00020023,0.0034184,0,0,0.00012695,0,0,0.018312,0,7.4437e-05,0.0064798,0,0,0.0019632,4.8424e-05,0.00040562,0,0.0032369,5.6793e-05,0.0013183,2.218e-05,9.8064e-07,0,0,0.00037263,2.8618e-05,0,0.0067331,0.0059168,0.0036402,2.3385e-06,0,0,0,0,0,0,0,4.0646e-06,0,0,0.00069638,5.4296e-05,0.0029761,0.0050356,0.00049292,0.0028672,0.005902,0.01287,0.0048634,0.0044743,0,0.0015805,0.027108,0.00043148,0.0011609,8.5234e-05,0.001457,0.0012017,0.012781,0.0013232,0.00015204,0.0015469,0.013887,5.7386e-05,0.002851,0,0,1.1015e-05,0.00018853,0,0,4.1184e-05,0,1.3115e-05,3.3358e-05,9.5725e-06,0,0,0.00048965,0,0,0,0,0,0,0.0069385,0,0,0.016544,0.013862,0.0059304,0.011005,0.0033085,0.0050114,0.012296,0.050377,0,0.00046206,0.010746,0.00089353,0.0039229,0.00177,0.0076497,0.0031384,0.0063607,0.00055845,0.0073865,0.00033691,0,0,0,0,5.3117e-06,0.029367,0,0,0,9.9726e-06,0,0,0.059053,0.0075328,0,0,0.0016142,0.0031121,0,1.3191e-05,2.3327e-06,0,0,0,0,5.8326e-05,0,0,0.00018142,0.0034895,4.3954e-05,0.00026497,0,2.0646e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4587e-07,0.027846,0,0,0,0,3.9533e-06,0,2.6746e-05,1.896e-05,0,7.3227e-05,2.8197e-06,0.00011241,1.8426e-05,0,0,0,0.00064594,8.2391e-05,0.013199,0.00016812,0.0021388,0,0,0.0072473,0.00023654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042697,0.00072243,0.021318,0,0,0.0022995,0.0033618,0.00089942,0,0,0,1.0051e-05,0.0052432,0,4.9978e-06,0,0,0,0,0,0,0,0.00089194,0,0,0.057231,0,0
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017585,0,0,7.4303e-06,2.0947e-05,0,0,0,0,0,0.096478,0,0.29829,0,0.055062,0.014411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42454,0,0,0.1663,0,0,0,0,0,0,0,0,0,0,0.012587,0.019898,0,0.036234,0,0,0,0,0,0,0,0,0,0.01593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",0,0,0,0,0.0014853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039275,0.00064061,0.00019331,0,0.00012033,0,0.00061368,0.00019806,0.0014223,0.00093134,0,0.00094586,0.00019369,0.00067993,0,0,0,0,0.00041001,0,0,0,0,0,1.8335e-06,6.3108e-05,1.3498e-05,3.2627e-06,0,0,8.0218e-06,1.1584e-05,0,1.8667e-06,0.00037322,0.00018768,8.6022e-05,0,0.00055438,0,3.655e-05,0,0,1.0885e-06,0,0,0,1.9111e-06,0,0,2.787e-05,0,0,0.001081,0,1.0947e-05,0.00029077,0,0,0,0.00031355,0,0,0,0,0,0,1.8256e-06,0,0,0.019946,0,0,0.00034804,0,0,4.6397e-06,0,0,0,0,0,0,0,0,0,0.044943,0.038761,0.087085,0.0024574,0.0065187,0.039313,0.028947,0.00097024,0.0017374,0.025645,0.0037032,0,0.0040151,0.00062586,0.0024171,0.01236,0.00025584,0.0079747,0.0070128,0.00018439,0.0016981,0.0014829,0.0012744,0.00053824,0,0.006293,0,0,3.663e-05,0,0,0,0,0,0,0,0,0,0.066421,7.793e-06,0,0,0,0,0,0,0.00055662,0,0,0.0014977,0.0025725,0.0030486,0.00048196,0.0027861,0.016433,0.0038043,0.0026092,0,0.19911,0.023635,0.13062,0.039045,0.10223,0.018461,0.018808,0.029784,0.059489,0.011611,0.054829,0,0,0,0,0,7.3933e-05,0,0,0,0,0,0,0.00027331,3.2888e-05,0,0,0.00012565,0.00017976,0,0,0,0,0,0,0,5.2448e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7396e-05,0,0,0,0,0,3.3635e-07,0,0,0,0,0,0,3.8807e-06,0,0,0,0,1.9816e-06,0.0002594,0,0,0,0,0.00030546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019463,0,0,0,4.8201e-07,0,0,0,0,1.3184e-06,1.5612e-05,0,0,0,0,0,0,0,0,0,0.043865,0,0,0,0,0
"171",0,0,0,0,0.0002515,0,0,0,0,0,0,0,7.7391e-06,0.00016495,8.3601e-05,0,0,0,0,0,0,0,3.7361e-05,0.001046,0.00014042,0,0.00012379,0,0.0040989,0.012546,0.011557,0.00012985,5.0835e-05,0.016343,5.04e-05,0.034922,3.5865e-05,0.005875,0,1.07e-05,0.014827,0,0,0,9.7607e-05,0,0.00099624,0.003239,0.00044592,0.00036541,4.9077e-06,0.00086981,0.0012048,0.00083177,0.00018072,9.3938e-05,0.0062269,0.00043841,0.0087775,0,0.019134,0.00021015,0.0003187,0,0,0,1.069e-06,0.00014371,0.0010134,0.0056823,0,1.4479e-05,0.0008643,1.0213e-05,0,0.02452,0,0.00014438,0.0064451,0,1.0409e-05,0.00037367,5.7759e-05,0,0,0.0080312,3.0497e-05,0.0012079,9.1007e-05,0,0,0,0.0015111,7.9745e-05,0,0.0093264,0.0070876,0.0079193,0.0019857,0,0,8.2219e-05,0,0,0,0,0.00012937,0,3.4636e-05,0.00079134,0,0.0052923,0.0011735,0.00038009,0.0048075,0.00061235,0.0011013,0.020323,0.0033575,0,0.0009682,0.029816,0.0016938,0.00073829,5.5866e-05,0.0013077,0.0009513,0.009795,0.0021188,0.00035198,0.0041333,0.015974,0.00056746,0.0039341,0,1.2155e-05,1.1173e-05,0.00043219,0,0,2.4341e-06,0,0,0.00015379,0,0,0,0.00044678,7.4377e-06,0,0,0,0,0,0.0078635,0,8.2028e-06,0.020063,0.014564,0.0044308,0.013851,0.0029546,0.0040166,0.022698,0.018231,0,0.0012761,0.014007,0.00088513,0.0077505,0.008685,0.0038177,0.0020331,0.004924,0.0013582,0.012277,0.013706,0,0,0,0,0,0.02067,0,0,0,0,0,0,0.023328,0.010728,0,0,0.0004947,0.0070668,0,0,0,0,0,4.9324e-06,0,0.00050459,0,0,0.00081121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0948e-05,0,0,0,0,0.016373,0,0,0,0,0,7.2226e-05,0.00012912,4.5824e-06,0,3.531e-05,0,9.849e-05,0.00010531,0,0,0,8.4053e-06,0.00070339,0.0012878,8.2189e-06,0.0010079,0,0,0.014333,0.00035942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010896,0.016851,0,0,0.0010597,0.0064649,0.00015958,0,0,0,0,0.0020775,0,0,0,0,0,0,0,0,0,0.0071565,0,0,0.013386,0,0
"172",0,0,0,0,0.0071085,0,0,0,0,0,0,0,0,0,2.4873e-05,0,0,0,0,0,0,0,0,0.007334,0.00027097,0,0.00022706,0,0.0009404,0.0017892,0.0070003,0.000919,3.3327e-05,0.0060228,0,0.00095633,0,0.0018293,0,0,0.00074195,0,0,0,0.0004192,0,1.0456e-06,0.0004697,0.00018803,8.089e-05,0,0,0,0,1.685e-05,0,0.0011512,0.0006043,0.00057324,0,0.003345,1.2069e-05,0.00011432,0,0,1.825e-05,1.6372e-05,3.1432e-06,9.1244e-05,8.0068e-05,0,0,0.00013291,0,0,0.0041536,0,3.6453e-05,0.0013592,0,0,8.4053e-05,0.00032452,0,0,8.0764e-05,0.00022021,1.9727e-05,1.2908e-05,0,0,0,0.062981,0,0,0.0015272,5.336e-06,0,1.2647e-05,0,0,2.039e-06,0,0,0,0,0,0,0.066368,0.017943,0.037419,0.0022948,0.0014745,0.025846,0.053183,0.0025757,0.0015447,0.098872,0.0011204,0,0.0018823,0.0053741,0.0067381,0.041286,0.0013523,0.0051549,0.0014956,0.00056505,0.0042798,0.0026796,0.0033025,0.0014498,3.9768e-06,0.0082805,0,0,0,0.00013825,0,0,2.8518e-05,0,8.4552e-05,0,0,0,0.078053,0.00021633,0,1.3168e-05,0,0,0,0,0.0022388,0,0,0.0075308,0.009802,0.0067786,0.005654,0.001947,0.0067421,0.011335,0.012089,0,0.010094,0.017816,0.05622,0.010277,0.017102,0.016885,0.029277,0.014963,0.054403,0.0080954,0.018525,0,0,0,0,0,0.0026744,0,0,0,0,0,0,0.0033537,0.00057532,0,0,0.00059722,0.0031741,0,0,1.1528e-06,9.1583e-05,0,0,0,0.0001405,0,0,0,2.4838e-06,1.6263e-05,2.0352e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011497,0,0,0,0,0,1.5733e-05,6.5285e-06,0,0,0,0,9.0971e-07,1.6792e-05,0,0,0,0,0.00069812,0.0039287,0,3.9651e-05,0,0,0.010305,5.1496e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010877,0,0.0053628,0,0,4.5818e-06,9.4856e-06,0,0,0,0,4.0246e-06,0.0004443,0,0,0,0,0,0,0,0,0,0.028172,0,0,0.0001316,0,0
"173",0,0,0,0,0.0027519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5038e-05,0,0,0,0,0,0.00046126,0.0040798,0.00039359,0,0.0066927,0,0.00062128,0,0,0,0,0.00032257,0,0,0,0,0,0,0.00020065,0.00071373,0,0,0,7.837e-05,0,0,0,9.3294e-05,0.00012252,0.00021895,0,0.0030029,0,0,0,0,0,0,0,0,0.00015059,0,0,0.0011804,0,0,0.0046869,0,0.00014623,0.0009531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073419,0,0,0.0010866,0,0,0,0,0,0,0,0,0,0,0,0,0.16429,0.0011882,0.075482,0.0034983,0,0.0066248,0.055759,0,0,0.06419,0.0014851,0,0.0011626,0.0020439,0.00209,0.0049622,3.9114e-05,0.0023166,0.00016777,0.00048783,0,0.0019236,0.00048389,0.00059733,0,3.8015e-05,0,0,0,0,0,0,4.883e-05,0,0,0,0,0,0.011508,0,0,0,0,0,0,0,0,0,0,0.0011319,0.010735,0,7.2369e-05,0,0.0023237,0.016691,0.0079396,0,0.0017465,0.017598,0.028309,0.015016,0.02064,0.015791,0.035555,0.029643,0.1241,0.04932,0.02836,0,0,0,0,0,0.0018595,0,0,0,0,0,0,0.0015528,0.00080341,0,0,0.00013454,0.0028393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5317e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051077,0,0,0,0,0,0,5.5706e-06,0,0,0,0,4.1429e-05,0,0,0,0,0,0.0002474,0.0021846,0,0.0010873,0,0,0.0055544,9.3917e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040275,0,0,0,0,0,0,0,0,0,0.00044916,0,0,0,0,0,0,0,0,0,0.052181,0,0,0,0,0
"174",0,0,0,0,0.0014025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015447,0,0,0,0,0.00010092,0.0011759,0.002855,0.00033281,0,0.0043419,0,0.0007599,0,0.0011102,0,0,0.00044304,0,0,0,0,0,0,0.00018617,0.00015938,3.2762e-05,0,0,9.2273e-06,0,0,0,0.0013902,0.00010074,0.00025721,0,0.0015517,0,3.0756e-05,0,0,0,4.4684e-05,5.0931e-06,0,9.9333e-05,0,0,2.5435e-05,0,0,0.0055148,0,5.8834e-05,0.0013596,0,0,0,0,0,0,0,0.00051655,0,0,0,0,0,0.093519,0,0,0.0024998,2.6328e-05,3.2608e-05,6.3808e-06,0,0,0,0,0,0,0,0,0,0.067118,0.0018838,0.077666,0.0039287,0.0018676,0.0057685,0.037737,0,0.0001868,0.063148,0.00077774,0,0.00067912,0.0041225,0.0036573,0.02701,0.00034903,0.001028,0.00057665,0.0002741,0.0032591,0.0015115,0.0010367,0.00027118,0,0.0018693,0,0,0,9.265e-05,0,0,6.3765e-05,0,0,0,0,0,0,4.656e-05,0,1.7244e-05,0,0,0,0,0.00011826,0,0,0.0010155,0.01265,5.7326e-06,5.8379e-05,0,0.0031722,0.015648,0.010553,0,0.0004707,0.022565,0.018949,0.020168,0.030725,0.032672,0.052419,0.016105,0.048056,0.026114,0.024565,0,0,0,0,0,0.0010473,0,0,0,0,0,0,0.00082777,0.00027558,0,0,0.00037102,0.0010616,0,0,1.9094e-05,0,0,0,0,9.6093e-05,0,0,0,3.1812e-05,7.5639e-06,0.00011438,0,1.885e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038124,0,0,0,0,0,1.0135e-05,7.4296e-06,0,0,0,0,0,0,0,0,0,0,2.3242e-05,0.00059965,0,0,0,0,0.0042005,5.1517e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.093e-05,0,0.00046671,0,0,0,0,0,0,0,0,4.2782e-06,0.0003533,0,0,0,0,0,0,0,0,0,0.038524,0,0,4.8543e-05,0,0
"175",0,0,0,0,0.001515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2513e-05,9.8891e-05,0,0,0,0,0.00083703,0.0051465,0.0035763,0,0,0.0059784,0,0.0039492,0,0.00044405,0,0,0.00038917,0,0,0,0,0,6.1282e-05,0.00061607,0,0.00067687,0,0,0,0.00012384,0,5.3867e-05,0,0.0004456,0.0021269,0,0.0030986,0,0,0,0,0,0,0,0.0032139,0.0013439,0,0,0.00023943,0,0,0.0088567,0,0.00024812,0.00099846,0,0,0.011383,0,0.0027882,0,0.020311,0,0.015128,1.7715e-05,0,0,0,0.053242,0,0,0.025278,9.2536e-05,6.5819e-05,0,0,0,0,0,0,0,0,0,0,0.02316,0,0.0027509,0.00091404,0,0,0.0092701,0,0,0.0033197,0.0049631,0,0.0014473,0.01213,0.0021723,0.00027862,0,0.0005796,5.7281e-05,0.0067137,0.0036087,0.0009131,0.00039028,0.0054543,0.00053966,0.0024811,0,0,0,0.0010628,0,0,0,0,0,4.2467e-05,0,0,0,0,0,0,0,0,0,0,0.0013402,0,0,0.020208,0.013777,0.00053282,0.0015725,0.008432,0.0054184,0.015105,0.0275,0,0.0013263,0.015629,0.0019331,0.020663,0.005,0.023224,0.00071247,0.018741,0.00088663,0.044012,0.0093977,0,0,0,0,0,0.017671,0,0,0,0,0,0,0.018734,0.010369,0,0,0.0013676,0.0064641,0,0,0,0,0,0,0,0.0031984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012117,0,0,0,0,0,6.5787e-05,2.863e-05,0,0,0,0,0.00012836,0,0,0,0,0,0.0021917,0.015396,0.00019354,0.0067915,0,0,0.013489,2.0116e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01257,0,0,0,0.00098714,0,0,0,0,0,0.0006184,0,0,0,0,0,0,0,0,0,0.013384,0,0,0.0010515,0,0
